Transaction_ID,Day_name,Brand,Units_Sold,Price_Per_Unit,Customer_Name,Customer_Age,City,Payment_Method,Customer_Ratings,Mobile_Model,Sales_Date
783,Saturday,Apple,5,34912.83,Bushra Syed,56,Sialkot,Credit Card,3,iPhone 11,5/21/2022
784,Saturday,Vivo,7,46905.48,Amna Hussain,58,Faisalabad,Easypaisa,5,Vivo V20,5/21/2022
785,Saturday,Samsung,1,38871.29,Bilal Ansari,27,Karachi,Easypaisa,2,Galaxy S21,5/21/2022
786,Sunday,Samsung,5,37570.14,Yasmin Riaz,29,Islamabad,Easypaisa,5,Galaxy S21,5/22/2022
787,Sunday,Samsung,2,31750.58,Ayesha Syed,32,Islamabad,Bank Transfer,5,Galaxy Note 20,5/22/2022
788,Sunday,Xiaomi,4,45198.78,Hamza Lodhi,48,Sargodha,Bank Transfer,3,Redmi Note 10,5/22/2022
789,Sunday,OnePlus,7,47462.36,Fahad Riaz,32,Sialkot,Credit Card,2,OnePlus 8T,5/22/2022
790,Monday,Apple,5,49197.37,Uzma Ahmed,45,Karachi,Credit Card,3,iPhone 11,5/23/2022
791,Monday,Vivo,6,14222.09,Parveen Riaz,21,Karachi,JazzCash,4,Vivo S1,5/23/2022
792,Monday,Vivo,2,47862.05,Saima Nawaz,53,Sheikhupura,Credit Card,3,Vivo S1,5/23/2022
793,Tuesday,Xiaomi,3,67194.23,Saima Nawaz,18,Sahiwal,Credit Card,5,Mi 11,5/24/2022
794,Tuesday,Samsung,7,42459.17,Rashid Wattoo,51,Karachi,Cash,5,Galaxy S21,5/24/2022
795,Tuesday,Xiaomi,2,52916.02,Rizwan Pasha,34,Sukkur,Credit Card,3,Mi 11,5/24/2022
796,Tuesday,OnePlus,6,43403.94,Parveen Bhutto,56,Islamabad,Easypaisa,4,OnePlus 8T,5/24/2022
797,Wednesday,OnePlus,5,61284.44,Bushra Chaudhry,55,Karachi,Cash,4,OnePlus 8T,5/25/2022
798,Wednesday,Apple,1,65774.99,Fozia Khoso,50,Sukkur,Credit Card,5,iPhone 11,5/25/2022
799,Wednesday,Apple,4,21053.19,Majid Gondal,38,Sialkot,Cash,4,iPhone SE,5/25/2022
800,Thursday,OnePlus,2,36211.6,Ali Bhatti,43,Islamabad,Easypaisa,5,OnePlus Nord,5/26/2022
801,Thursday,OnePlus,4,33542.93,Irfan Siddiqui,53,Rawalpindi,Credit Card,5,OnePlus 8T,5/26/2022
802,Thursday,OnePlus,1,34312.91,Omar Pasha,22,Quetta,Cash,5,OnePlus Nord,5/26/2022
803,Friday,Xiaomi,2,17531.45,Talha Abbasi,50,Lahore,Credit Card,2,Redmi 9,5/27/2022
804,Friday,OnePlus,8,58816.94,Kiran Iqbal,18,Islamabad,Cash,4,OnePlus 9,5/27/2022
805,Friday,Vivo,6,12145.97,Zara Riaz,23,Islamabad,Cash,4,Vivo S1,5/27/2022
806,Friday,Samsung,2,41693.6,Laiba Rana,54,Gujranwala,Easypaisa,3,Galaxy A51,5/27/2022
807,Saturday,OnePlus,6,49712.7,Aisha Nawaz,19,Sahiwal,Easypaisa,2,OnePlus 8T,5/28/2022
808,Saturday,Samsung,9,22448.17,Rabia Paracha,22,Multan,Credit Card,3,Galaxy A51,5/28/2022
809,Saturday,Xiaomi,7,64351.01,Aqsa Javed,43,Karachi,JazzCash,5,Redmi 9,5/28/2022
810,Saturday,Samsung,9,60312.95,Faisal Baloch,58,Sialkot,Credit Card,5,Galaxy A51,5/28/2022
811,Sunday,Xiaomi,5,38265.02,Bushra Ahmed,30,Islamabad,Cash,4,Mi 11,5/29/2022
812,Sunday,Vivo,7,34668.94,Haris Aslam,29,Karachi,Easypaisa,5,Vivo Y51,5/29/2022
813,Sunday,Xiaomi,7,24194.08,Laiba Siddiqui,22,Peshawar,Easypaisa,5,Redmi 9,5/29/2022
814,Sunday,Xiaomi,3,53799.59,Shabana Kazmi,19,Sahiwal,Cash,5,Mi 11,5/29/2022
815,Monday,Apple,7,17904.63,Sumera Syed,21,Islamabad,JazzCash,2,iPhone 11,5/30/2022
816,Monday,OnePlus,1,50814.27,Zeeshan Talpur,44,Rawalpindi,Easypaisa,3,OnePlus 9,5/30/2022
817,Monday,OnePlus,9,60547.42,Afshan Gondal,27,Mardan,JazzCash,4,OnePlus Nord,5/30/2022
818,Monday,Vivo,6,23708.29,Hafsa Gujjar,30,Islamabad,Easypaisa,4,Vivo V20,5/30/2022
819,Tuesday,Vivo,5,61985.64,Hassan Wattoo,19,Sialkot,Cash,5,Vivo S1,5/31/2022
820,Tuesday,OnePlus,7,11999.39,Bushra Iqbal,43,Karachi,Credit Card,2,OnePlus Nord,5/31/2022
821,Tuesday,Apple,5,64767.24,Zubair Akhtar,32,Karachi,Credit Card,5,iPhone 12,5/31/2022
822,Tuesday,OnePlus,5,17101.73,Hina Kazmi,27,Multan,Bank Transfer,2,OnePlus 9,5/31/2022
823,Wednesday,Apple,7,48745.55,Bilal Hussain,39,Sargodha,Credit Card,4,iPhone SE,6/1/2022
824,Wednesday,Vivo,7,25004.95,Iqra Khattak,57,Islamabad,Cash,3,Vivo V20,6/1/2022
825,Wednesday,Samsung,3,60193.14,Sobia Tarar,42,Islamabad,Credit Card,5,Galaxy S21,6/1/2022
826,Wednesday,Vivo,3,40738.02,Amna Chaudhry,32,Islamabad,JazzCash,5,Vivo Y51,6/1/2022
827,Thursday,Vivo,3,18114.47,Nadia Pasha,30,Quetta,Cash,5,Vivo S1,6/2/2022
828,Thursday,Xiaomi,6,44259.49,Rida Khoso,25,Peshawar,Cash,5,Mi 11,6/2/2022
829,Thursday,Xiaomi,6,34472.96,Babar Talpur,38,Islamabad,Easypaisa,3,Redmi 9,6/2/2022
830,Thursday,Xiaomi,3,49686.87,Bilal Gondal,38,Karachi,Easypaisa,4,Mi 11,6/2/2022
831,Friday,Xiaomi,3,62914.2,Gulnaz Akhtar,39,Sargodha,Credit Card,4,Redmi 9,6/3/2022
832,Friday,Apple,8,34563.35,Muneeba Abbasi,50,Islamabad,Bank Transfer,2,iPhone 11,6/3/2022
833,Friday,OnePlus,8,27392.84,Nida Gujjar,44,Islamabad,Cash,2,OnePlus Nord,6/3/2022
834,Friday,Samsung,7,10870.91,Razia Mengal,57,Sukkur,Credit Card,4,Galaxy Note 20,6/3/2022
835,Saturday,Vivo,4,44490.34,Misbah Leghari,39,Multan,Credit Card,5,Vivo V20,6/4/2022
836,Saturday,Apple,4,34136.49,Javeria Aziz,47,Islamabad,Easypaisa,3,iPhone SE,6/4/2022
837,Saturday,Samsung,3,32478.95,Sajid Baloch,26,Hyderabad,Credit Card,4,Galaxy S21,6/4/2022
838,Sunday,Apple,5,20976.12,Saad Tiwana,52,Karachi,Credit Card,3,iPhone 11,6/5/2022
839,Sunday,Apple,3,35803.32,Zubair Ali,35,Sahiwal,Easypaisa,5,iPhone SE,6/5/2022
840,Sunday,Vivo,8,69066.52,Zara Javed,59,Sialkot,Credit Card,5,Vivo Y51,6/5/2022
841,Sunday,OnePlus,7,27865.25,Asad Syed,22,Rawalpindi,Credit Card,5,OnePlus 8T,6/5/2022
842,Monday,Xiaomi,3,45982.26,Madiha Mengal,44,Islamabad,Cash,4,Redmi Note 10,6/6/2022
843,Monday,OnePlus,9,56589.21,Muneeba Abbasi,23,Hyderabad,Credit Card,2,OnePlus Nord,6/6/2022
844,Monday,Vivo,5,54949.47,Yasmin Qureshi,49,Bahawalpur,Easypaisa,4,Vivo Y51,6/6/2022
845,Monday,Vivo,9,29726.46,Asad Zardari,25,Islamabad,Easypaisa,5,Vivo V20,6/6/2022
846,Tuesday,Vivo,7,46651.61,Asad Cheema,56,Islamabad,Cash,3,Vivo V20,6/7/2022
847,Tuesday,Samsung,7,62275.88,Hina Chaudhry,38,Sargodha,Easypaisa,4,Galaxy S21,6/7/2022
848,Tuesday,OnePlus,6,10926.85,Parveen Farooq,35,Quetta,Easypaisa,2,OnePlus 9,6/7/2022
849,Wednesday,OnePlus,2,36144.06,Ali Gillani,31,Karachi,Easypaisa,5,OnePlus 8T,6/8/2022
850,Wednesday,Apple,9,23456.41,Kashif Farooq,32,Hyderabad,Credit Card,4,iPhone 11,6/8/2022
851,Wednesday,Apple,6,33317.94,Imran Naqvi,59,Sukkur,Cash,5,iPhone 11,6/8/2022
852,Wednesday,Apple,8,34959.38,Tooba Baloch,43,Peshawar,JazzCash,5,iPhone SE,6/8/2022
853,Thursday,Vivo,1,54800.26,Nadia Gondal,49,Islamabad,Cash,5,Vivo S1,6/9/2022
854,Thursday,OnePlus,5,15629.31,Hafsa Raja,56,Karachi,Cash,3,OnePlus 9,6/9/2022
855,Thursday,Vivo,1,40755.03,Zainab Abbasi,45,Karachi,Cash,5,Vivo Y51,6/9/2022
856,Friday,Samsung,8,43851.69,Tooba Leghari,56,Islamabad,Bank Transfer,5,Galaxy S21,6/10/2022
857,Friday,Apple,8,39649.46,Babar Talpur,49,Islamabad,Bank Transfer,2,iPhone 11,6/10/2022
858,Friday,Vivo,1,53912.4,Bushra Bhutto,30,Quetta,Easypaisa,2,Vivo S1,6/10/2022
859,Saturday,Vivo,9,33027.48,Muneeba Naqvi,32,Bahawalpur,Credit Card,5,Vivo V20,6/11/2022
860,Saturday,Samsung,2,66698.02,Kashif Javed,35,Sialkot,Easypaisa,2,Galaxy Note 20,6/11/2022
861,Saturday,Xiaomi,9,38908.21,Bushra Abbasi,56,Bahawalpur,Easypaisa,5,Mi 11,6/11/2022
862,Saturday,OnePlus,1,44272.83,Farhan Paracha,23,Sheikhupura,JazzCash,4,OnePlus 8T,6/11/2022
863,Sunday,Xiaomi,9,59531.85,Omar Talpur,28,Bahawalpur,Easypaisa,5,Redmi Note 10,6/12/2022
864,Sunday,Apple,4,26514.17,Tayyaba Malik,49,Karachi,Easypaisa,4,iPhone SE,6/12/2022
865,Sunday,Vivo,9,14512.12,Tariq Abbasi,57,Sukkur,JazzCash,2,Vivo Y51,6/12/2022
866,Monday,Samsung,7,52467.04,Sidra Butt,37,Karachi,Cash,3,Galaxy S21,6/13/2022
867,Monday,Samsung,6,38980.71,Rubina Raja,50,Multan,Cash,3,Galaxy Note 20,6/13/2022
868,Monday,OnePlus,5,63790.26,Sadia Lodhi,57,Sialkot,Bank Transfer,5,OnePlus 9,6/13/2022
869,Tuesday,Xiaomi,9,68960.8,Hamza Lodhi,25,Multan,Credit Card,5,Redmi 9,6/14/2022
870,Tuesday,OnePlus,2,33946.56,Ibrahim Butt,52,Abbottabad,Easypaisa,2,OnePlus 8T,6/14/2022
871,Tuesday,Vivo,2,34926.34,Nida Hashmi,22,Mardan,Cash,3,Vivo V20,6/14/2022
872,Wednesday,OnePlus,9,34477.76,Hassan Bhatti,52,Sahiwal,JazzCash,3,OnePlus 8T,6/15/2022
873,Wednesday,Samsung,3,29473.25,Rida Hussain,31,Mardan,Credit Card,5,Galaxy S21,6/15/2022
874,Wednesday,Samsung,8,56901.23,Laiba Sheikh,38,Peshawar,Easypaisa,3,Galaxy A51,6/15/2022
875,Thursday,Apple,9,55539.75,Tariq Riaz,41,Gujranwala,JazzCash,5,iPhone SE,6/16/2022
876,Thursday,Apple,8,38718.69,Parveen Siddiqui,34,Sargodha,JazzCash,5,iPhone 12,6/16/2022
877,Thursday,Vivo,4,12679.67,Zaid Pasha,35,Quetta,JazzCash,3,Vivo S1,6/16/2022
878,Thursday,Xiaomi,1,28573.56,Faisal Ansari,51,Gujrat,Easypaisa,4,Mi 11,6/16/2022
879,Friday,OnePlus,4,27538.18,Kashif Bhatti,29,Karachi,Cash,2,OnePlus Nord,6/17/2022
880,Friday,Vivo,9,58665.23,Ahmed Qureshi,33,Islamabad,Easypaisa,5,Vivo Y51,6/17/2022
881,Friday,Apple,2,15254.53,Nimra Gondal,21,Bahawalpur,Easypaisa,3,iPhone SE,6/17/2022
882,Saturday,OnePlus,3,58340.52,Amna Paracha,42,Mardan,Cash,3,OnePlus Nord,6/18/2022
883,Saturday,Apple,8,50151.02,Talha Paracha,51,Islamabad,JazzCash,5,iPhone 11,6/18/2022
884,Saturday,OnePlus,6,53946.49,Umer Baloch,45,Islamabad,Credit Card,4,OnePlus Nord,6/18/2022
885,Saturday,Xiaomi,8,35932.79,Afshan Talpur,28,Abbottabad,Credit Card,3,Mi 11,6/18/2022
886,Sunday,Vivo,7,50783.55,Kashif Qureshi,30,Multan,Cash,5,Vivo Y51,6/19/2022
887,Sunday,OnePlus,5,46541.74,Rimsha Rana,48,Sargodha,Cash,2,OnePlus Nord,6/19/2022
888,Sunday,Samsung,9,56138.81,Sumera Talpur,42,Islamabad,JazzCash,5,Galaxy A51,6/19/2022
889,Monday,Samsung,4,36806.19,Saad Ansari,56,Sahiwal,Credit Card,3,Galaxy Note 20,6/20/2022
890,Monday,OnePlus,6,38369.54,Parveen Paracha,27,Islamabad,Credit Card,2,OnePlus 9,6/20/2022
891,Monday,OnePlus,2,48614.57,Zara Riaz,41,Multan,Bank Transfer,5,OnePlus Nord,6/20/2022
892,Tuesday,OnePlus,2,16484.65,Fahad Iqbal,18,Multan,Cash,5,OnePlus Nord,6/21/2022
893,Tuesday,Samsung,2,36174.67,Hafsa Iqbal,42,Sheikhupura,Cash,5,Galaxy S21,6/21/2022
894,Tuesday,Samsung,7,68317.05,Imran Pasha,45,Sheikhupura,Bank Transfer,4,Galaxy S21,6/21/2022
895,Wednesday,OnePlus,2,12253.14,Farhan Sheikh,53,Islamabad,Cash,5,OnePlus Nord,6/22/2022
896,Wednesday,Apple,2,28960.28,Umer Baloch,35,Bahawalpur,Easypaisa,5,iPhone SE,6/22/2022
897,Wednesday,Apple,9,28846.59,Afshan Baig,23,Islamabad,Cash,4,iPhone SE,6/22/2022
898,Thursday,Xiaomi,7,48007.85,Sadia Baig,19,Islamabad,Easypaisa,5,Redmi Note 10,6/23/2022
899,Thursday,Vivo,3,16348.02,Waqas Durrani,20,Islamabad,Credit Card,5,Vivo S1,6/23/2022
900,Thursday,Apple,3,47712.64,Parveen Lodhi,25,Islamabad,Credit Card,4,iPhone 12,6/23/2022
901,Thursday,Samsung,7,15702.41,Waseem Ansari,48,Peshawar,Cash,5,Galaxy S21,6/23/2022
902,Friday,Apple,5,15697.22,Ahsan Durrani,36,Hyderabad,Bank Transfer,2,iPhone 11,6/24/2022
903,Friday,Xiaomi,6,53691,Madiha Farooq,23,Karachi,Cash,3,Redmi Note 10,6/24/2022
904,Friday,Xiaomi,8,29448.11,Rida Hussain,31,Sargodha,JazzCash,5,Mi 11,6/24/2022
905,Friday,Vivo,9,68645.38,Majid Mirza,20,Sheikhupura,Credit Card,5,Vivo V20,6/24/2022
906,Saturday,Apple,1,12241.18,Noor Sheikh,18,Peshawar,Credit Card,3,iPhone 12,6/25/2022
907,Saturday,Samsung,3,36706.4,Amber Rana,47,Sialkot,Credit Card,5,Galaxy Note 20,6/25/2022
908,Saturday,Samsung,7,16788.16,Asad Qureshi,36,Karachi,Bank Transfer,3,Galaxy Note 20,6/25/2022
909,Sunday,OnePlus,6,31082.74,Majid Khattak,36,Islamabad,JazzCash,4,OnePlus 8T,6/26/2022
910,Sunday,Samsung,7,69893.35,Hina Gillani,26,Gujranwala,Credit Card,5,Galaxy Note 20,6/26/2022
911,Sunday,Vivo,8,63330.55,Sajid Butt,24,Islamabad,Cash,5,Vivo Y51,6/26/2022
912,Monday,Vivo,6,12899.46,Zeeshan Nawaz,54,Sahiwal,JazzCash,2,Vivo Y51,6/27/2022
913,Monday,Samsung,3,43795.35,Adnan Khattak,58,Rawalpindi,Easypaisa,2,Galaxy Note 20,6/27/2022
914,Monday,Samsung,2,48869.34,Farhan Khoso,24,Peshawar,Credit Card,3,Galaxy S21,6/27/2022
915,Monday,OnePlus,7,22572.08,Saima Aziz,26,Rawalpindi,Bank Transfer,4,OnePlus 9,6/27/2022
916,Tuesday,Samsung,1,18706.33,Atif Mengal,21,Mardan,Credit Card,3,Galaxy Note 20,6/28/2022
917,Tuesday,OnePlus,3,64262.87,Kashif Tarar,42,Karachi,Easypaisa,5,OnePlus Nord,6/28/2022
918,Tuesday,OnePlus,4,68128.99,Mehwish Ahmed,29,Lahore,Cash,5,OnePlus 8T,6/28/2022
919,Wednesday,Samsung,1,69513.57,Sidra Niazi,23,Islamabad,Easypaisa,3,Galaxy A51,6/29/2022
920,Wednesday,Xiaomi,5,57385.71,Kashif Lodhi,35,Gujrat,Cash,3,Redmi Note 10,6/29/2022
921,Wednesday,Xiaomi,3,49810.12,Nadia Raza,57,Sialkot,Cash,5,Redmi Note 10,6/29/2022
922,Thursday,OnePlus,2,30743.82,Saad Ansari,38,Islamabad,JazzCash,5,OnePlus Nord,6/30/2022
923,Thursday,Samsung,3,20283.9,Yasir Durrani,32,Peshawar,Cash,2,Galaxy S21,6/30/2022
924,Thursday,Xiaomi,8,14738.84,Rubina Nawaz,20,Islamabad,Cash,2,Mi 11,6/30/2022
925,Friday,Samsung,6,51597.85,Misbah Raza,19,Multan,Cash,5,Galaxy A51,7/1/2022
926,Friday,Samsung,7,57083.4,Aroha Baloch,58,Karachi,Credit Card,3,Galaxy A51,7/1/2022
927,Friday,Samsung,6,59587.22,Talha Kazmi,57,Lahore,Bank Transfer,5,Galaxy S21,7/1/2022
928,Friday,Apple,6,64825.9,Farhan Siddiqui,21,Faisalabad,Bank Transfer,3,iPhone SE,7/1/2022
929,Saturday,Samsung,3,62795.77,Arooj Zardari,49,Islamabad,Cash,5,Galaxy A51,7/2/2022
930,Saturday,Apple,8,69984.48,Adnan Qureshi,19,Karachi,Credit Card,5,iPhone SE,7/2/2022
931,Saturday,OnePlus,7,24643.84,Farhan Siddiqui,46,Bahawalpur,Cash,5,OnePlus 9,7/2/2022
932,Saturday,Xiaomi,7,55798.46,Ibrahim Tiwana,19,Bahawalpur,Bank Transfer,2,Redmi 9,7/2/2022
933,Sunday,Xiaomi,6,45187.57,Madiha Baloch,51,Karachi,Bank Transfer,5,Redmi 9,7/3/2022
934,Sunday,Xiaomi,5,25674.71,Kashif Tarar,44,Karachi,Bank Transfer,4,Mi 11,7/3/2022
935,Sunday,Xiaomi,8,68914.32,Danish Zardari,56,Islamabad,Bank Transfer,5,Mi 11,7/3/2022
936,Sunday,Xiaomi,5,63873.89,Kiran Hashmi,55,Faisalabad,Credit Card,5,Redmi 9,7/3/2022
937,Monday,Xiaomi,9,17710.94,Saima Raja,35,Sukkur,Easypaisa,4,Redmi Note 10,7/4/2022
938,Monday,Xiaomi,9,11569.5,Fatima Nawaz,53,Sheikhupura,Easypaisa,4,Redmi 9,7/4/2022
939,Monday,OnePlus,1,51299.85,Nida Hashmi,36,Bahawalpur,Credit Card,5,OnePlus 9,7/4/2022
940,Tuesday,Samsung,6,46247.84,Mudassar Khoso,44,Islamabad,Cash,3,Galaxy Note 20,7/5/2022
941,Tuesday,Vivo,7,66148.94,Parveen Bhutto,37,Peshawar,JazzCash,4,Vivo Y51,7/5/2022
942,Tuesday,Apple,3,24040.32,Afshan Hussain,38,Islamabad,JazzCash,5,iPhone SE,7/5/2022
943,Wednesday,Vivo,7,15063.28,Haris Abbasi,40,Islamabad,Bank Transfer,4,Vivo V20,7/6/2022
944,Wednesday,Vivo,7,25552.92,Rida Gillani,47,Islamabad,Credit Card,5,Vivo V20,7/6/2022
945,Wednesday,Samsung,2,11135.66,Nimra Pasha,42,Sargodha,Credit Card,5,Galaxy S21,7/6/2022
946,Wednesday,Samsung,7,12153.57,Faisal Baloch,48,Lahore,JazzCash,5,Galaxy A51,7/6/2022
947,Thursday,Samsung,1,64891.47,Irfan Ali,44,Sargodha,JazzCash,5,Galaxy S21,7/7/2022
948,Thursday,Xiaomi,5,31120.99,Tariq Nawaz,51,Peshawar,Cash,5,Mi 11,7/7/2022
949,Thursday,OnePlus,9,34648.54,Hina Rana,25,Islamabad,Easypaisa,3,OnePlus 9,7/7/2022
950,Thursday,Xiaomi,7,11102.3,Umer Ansari,36,Karachi,Credit Card,5,Redmi Note 10,7/7/2022
951,Friday,OnePlus,7,26231.31,Mariam Bhutto,58,Islamabad,Easypaisa,5,OnePlus Nord,7/8/2022
952,Friday,OnePlus,2,58283.56,Shafiq Bhutto,43,Bahawalpur,JazzCash,5,OnePlus Nord,7/8/2022
953,Friday,Vivo,8,46929.46,Gulnaz Raja,45,Islamabad,Easypaisa,4,Vivo S1,7/8/2022
954,Friday,Vivo,3,55226.84,Rashid Paracha,21,Abbottabad,Easypaisa,5,Vivo S1,7/8/2022
955,Saturday,OnePlus,8,36832.82,Salman Durrani,48,Karachi,Credit Card,3,OnePlus Nord,7/9/2022
956,Saturday,OnePlus,3,28583.75,Zubair Siddiqui,33,Gujrat,Credit Card,2,OnePlus 9,7/9/2022
957,Saturday,Xiaomi,7,38968.61,Waseem Mirza,27,Hyderabad,Cash,4,Redmi Note 10,7/9/2022
958,Saturday,Xiaomi,2,29384.26,Mariam Raza,55,Abbottabad,Bank Transfer,3,Redmi 9,7/9/2022
959,Sunday,Vivo,4,60338.27,Asad Cheema,27,Peshawar,Cash,5,Vivo S1,7/10/2022
960,Sunday,Samsung,6,27860.42,Laiba Wattoo,26,Karachi,Credit Card,3,Galaxy S21,7/10/2022
961,Sunday,OnePlus,9,49585.82,Fahad Qureshi,56,Faisalabad,Cash,2,OnePlus Nord,7/10/2022
962,Monday,Xiaomi,5,18218.93,Naila Ansari,53,Hyderabad,Easypaisa,3,Mi 11,7/11/2022
963,Monday,Vivo,9,51211.99,Zubair Malik,53,Sheikhupura,Easypaisa,2,Vivo V20,7/11/2022
964,Monday,Xiaomi,5,64797.98,Sajid Butt,36,Bahawalpur,Credit Card,2,Mi 11,7/11/2022
965,Monday,OnePlus,8,46514.99,Kashif Qureshi,36,Gujrat,Easypaisa,2,OnePlus 9,7/11/2022
966,Tuesday,OnePlus,1,43591.32,Imran Leghari,29,Sargodha,JazzCash,3,OnePlus 9,7/12/2022
967,Tuesday,Apple,7,67667.1,Kamran Durrani,30,Gujrat,Credit Card,5,iPhone 12,7/12/2022
968,Tuesday,Samsung,4,47643.79,Laiba Hashmi,42,Karachi,JazzCash,5,Galaxy S21,7/12/2022
969,Wednesday,Apple,5,25573.03,Gulnaz Raja,53,Bahawalpur,Credit Card,5,iPhone 12,7/13/2022
970,Wednesday,Vivo,6,27543.46,Yasmin Qureshi,42,Islamabad,Credit Card,3,Vivo V20,7/13/2022
971,Wednesday,Xiaomi,5,52318.4,Noor Syed,45,Karachi,Easypaisa,5,Redmi Note 10,7/13/2022
972,Wednesday,Vivo,1,54126.2,Aamir Gujjar,59,Sukkur,Credit Card,5,Vivo S1,7/13/2022
973,Thursday,OnePlus,9,28209.77,Tariq Ali,56,Islamabad,Credit Card,2,OnePlus Nord,7/14/2022
974,Thursday,Apple,2,30720.64,Mariam Gujjar,47,Rawalpindi,Cash,3,iPhone SE,7/14/2022
975,Thursday,Apple,9,69463.39,Waqas Akhtar,22,Islamabad,Easypaisa,3,iPhone 11,7/14/2022
976,Friday,Apple,2,16117.15,Farhan Wattoo,34,Hyderabad,Bank Transfer,4,iPhone 12,7/15/2022
977,Friday,Vivo,9,34278.7,Babar Malik,35,Hyderabad,Credit Card,4,Vivo S1,7/15/2022
978,Friday,OnePlus,6,13746.85,Sidra Mirza,38,Sheikhupura,JazzCash,4,OnePlus Nord,7/15/2022
979,Friday,Xiaomi,9,59264.7,Mariam Tiwana,39,Quetta,Cash,5,Redmi 9,7/15/2022
980,Saturday,Xiaomi,6,15540.75,Hamza Aslam,56,Abbottabad,Credit Card,3,Redmi Note 10,7/16/2022
981,Saturday,Vivo,6,50440.44,Kamran Farooq,23,Islamabad,JazzCash,4,Vivo V20,7/16/2022
982,Saturday,Apple,2,13389.01,Nida Gujjar,33,Abbottabad,Easypaisa,3,iPhone 11,7/16/2022
983,Saturday,Samsung,8,50371.3,Zainab Khattak,19,Karachi,Cash,5,Galaxy Note 20,7/16/2022
984,Sunday,Vivo,3,60582.22,Afshan Talpur,18,Karachi,Cash,4,Vivo V20,7/17/2022
985,Sunday,Vivo,7,33929.29,Zeeshan Rana,47,Islamabad,JazzCash,3,Vivo Y51,7/17/2022
986,Sunday,OnePlus,5,41327.59,Saad Khoso,54,Peshawar,Credit Card,5,OnePlus Nord,7/17/2022
987,Sunday,Xiaomi,3,34092.5,Bushra Qureshi,40,Islamabad,Credit Card,5,Mi 11,7/17/2022
988,Monday,Vivo,1,28029.33,Rimsha Khattak,18,Sargodha,Easypaisa,5,Vivo S1,7/18/2022
989,Monday,Vivo,8,58195.8,Fahad Khan,36,Sialkot,Easypaisa,4,Vivo Y51,7/18/2022
990,Monday,Apple,3,26320.15,Sumera Baloch,20,Mardan,Credit Card,5,iPhone SE,7/18/2022
991,Monday,Apple,2,53376.61,Shazia Akhtar,19,Faisalabad,Cash,5,iPhone 11,7/18/2022
992,Tuesday,Samsung,1,22371.82,Zainab Rana,54,Islamabad,Easypaisa,5,Galaxy Note 20,7/19/2022
993,Tuesday,OnePlus,4,24991.23,Bushra Lodhi,34,Karachi,Easypaisa,3,OnePlus 9,7/19/2022
994,Tuesday,Samsung,8,30187.67,Muneeba Baig,45,Karachi,Cash,5,Galaxy S21,7/19/2022
995,Wednesday,Apple,3,45349.38,Nasir Baig,35,Mardan,Credit Card,4,iPhone SE,7/20/2022
996,Wednesday,Xiaomi,1,37265.34,Aisha Malik,50,Karachi,JazzCash,3,Redmi Note 10,7/20/2022
997,Wednesday,Apple,4,54708.69,Salman Durrani,32,Sargodha,Easypaisa,3,iPhone SE,7/20/2022
998,Wednesday,OnePlus,9,22814.04,Umer Tiwana,39,Karachi,Cash,5,OnePlus 9,7/20/2022
999,Thursday,Apple,1,10640.34,Mariam Javed,58,Hyderabad,Easypaisa,3,iPhone 12,7/21/2022
1000,Thursday,OnePlus,2,56593.45,Yasmin Khattak,44,Karachi,Cash,3,OnePlus Nord,7/21/2022
1001,Thursday,OnePlus,9,59298.96,Afshan Sheikh,54,Sialkot,Easypaisa,5,OnePlus 8T,7/21/2022
1002,Friday,OnePlus,2,13568.81,Iqra Tarar,49,Karachi,Credit Card,4,OnePlus Nord,7/22/2022
1003,Friday,OnePlus,3,46654.45,Bushra Ali,36,Lahore,Cash,5,OnePlus Nord,7/22/2022
1004,Friday,OnePlus,7,32692.41,Babar Paracha,45,Islamabad,JazzCash,5,OnePlus Nord,7/22/2022
1005,Saturday,Xiaomi,3,57633.74,Javeria Talpur,45,Abbottabad,JazzCash,5,Redmi Note 10,7/23/2022
1006,Saturday,Samsung,9,62464.87,Bilal Malik,27,Rawalpindi,Easypaisa,5,Galaxy S21,7/23/2022
1007,Saturday,Vivo,6,61060.23,Usman Bhatti,37,Mardan,JazzCash,5,Vivo V20,7/23/2022
1008,Sunday,Samsung,3,56632.25,Zara Niazi,42,Bahawalpur,Easypaisa,5,Galaxy A51,7/24/2022
1009,Sunday,OnePlus,9,26143.13,Junaid Tiwana,38,Gujranwala,Cash,5,OnePlus 8T,7/24/2022
1010,Sunday,Xiaomi,1,58713.38,Rubina Raja,31,Islamabad,Cash,4,Mi 11,7/24/2022
1011,Monday,Apple,3,42008.71,Gulnaz Gujjar,39,Gujranwala,Bank Transfer,5,iPhone SE,7/25/2022
1012,Monday,Xiaomi,1,13165.4,Ali Gillani,43,Quetta,JazzCash,5,Redmi 9,7/25/2022
1013,Monday,OnePlus,2,37416.33,Tariq Zardari,28,Islamabad,Credit Card,5,OnePlus 8T,7/25/2022
1014,Monday,Xiaomi,8,66529.48,Haris Aslam,24,Bahawalpur,Cash,5,Redmi Note 10,7/25/2022
1015,Tuesday,Xiaomi,7,63271.56,Adnan Leghari,34,Lahore,JazzCash,5,Redmi 9,7/26/2022
1016,Tuesday,OnePlus,2,16135.86,Maryam Bhatti,35,Karachi,JazzCash,5,OnePlus 8T,7/26/2022
